row_index,ABBR,example,D_A,D_B,D_C,D_A_minus_D_B,L1H30_patched_logit_difference,L1H30_indirect_effect,L1H30_normalized_restoration,L1H24_patched_logit_difference,L1H24_indirect_effect,L1H24_normalized_restoration,L7H6_patched_logit_difference,L7H6_indirect_effect,L7H6_normalized_restoration,L3H4_patched_logit_difference,L3H4_indirect_effect,L3H4_normalized_restoration,MLP_L0_patched_logit_difference,MLP_L0_indirect_effect,MLP_L0_normalized_restoration,MLP_L14_patched_logit_difference,MLP_L14_indirect_effect,MLP_L14_normalized_restoration,MLP_L31_patched_logit_difference,MLP_L31_indirect_effect,MLP_L31_normalized_restoration
521,PID,2,3.3515625,3.80859375,0.3671875,-0.45703125,3.8203125,0.01171875,-0.02564102564102564,3.91015625,0.1015625,-0.2222222222222222,3.82421875,0.015625,-0.03418803418803419,3.67578125,-0.1328125,0.2905982905982906,3.81640625,0.0078125,-0.017094017094017096,3.8046875,-0.00390625,0.008547008547008548,3.80859375,0.0,-0.0
522,PID,3,4.21875,3.8671875,-0.0625,0.3515625,3.84375,-0.0234375,-0.06666666666666667,3.86328125,-0.00390625,-0.011111111111111112,3.8359375,-0.03125,-0.08888888888888889,3.921875,0.0546875,0.15555555555555556,3.99609375,0.12890625,0.36666666666666664,3.82421875,-0.04296875,-0.12222222222222222,3.8359375,-0.03125,-0.08888888888888889
523,PID,4,4.08203125,3.94140625,-0.17578125,0.140625,3.9453125,0.00390625,0.027777777777777776,3.96484375,0.0234375,0.16666666666666666,4.0078125,0.06640625,0.4722222222222222,4.01953125,0.078125,0.5555555555555556,3.8203125,-0.12109375,-0.8611111111111112,3.92578125,-0.015625,-0.1111111111111111,3.9921875,0.05078125,0.3611111111111111
524,PID,5,3.72265625,3.85546875,-0.95703125,-0.1328125,3.82421875,-0.03125,0.23529411764705882,3.828125,-0.02734375,0.20588235294117646,3.7890625,-0.06640625,0.5,3.75,-0.10546875,0.7941176470588235,3.5546875,-0.30078125,2.264705882352941,3.828125,-0.02734375,0.20588235294117646,3.88671875,0.03125,-0.23529411764705882
525,PIH,1,0.703125,0.46875,-4.1298828125,0.234375,0.4453125,-0.0234375,-0.1,0.453125,-0.015625,-0.06666666666666667,0.4765625,0.0078125,0.03333333333333333,0.5078125,0.0390625,0.16666666666666666,0.6015625,0.1328125,0.5666666666666667,0.4375,-0.03125,-0.13333333333333333,0.4609375,-0.0078125,-0.03333333333333333
526,PIH,2,1.1484375,0.828125,-1.7705078125,0.3203125,0.7890625,-0.0390625,-0.12195121951219512,0.8125,-0.015625,-0.04878048780487805,0.7890625,-0.0390625,-0.12195121951219512,0.8046875,-0.0234375,-0.07317073170731707,0.734375,-0.09375,-0.2926829268292683,0.859375,0.03125,0.0975609756097561,0.8046875,-0.0234375,-0.07317073170731707
527,PIH,3,0.625,0.3203125,-2.83984375,0.3046875,0.3125,-0.0078125,-0.02564102564102564,0.328125,0.0078125,0.02564102564102564,0.3203125,0.0,0.0,0.2890625,-0.03125,-0.10256410256410256,0.3828125,0.0625,0.20512820512820512,0.3125,-0.0078125,-0.02564102564102564,0.3203125,0.0,0.0
528,PIH,4,0.453125,0.2109375,-2.07421875,0.2421875,0.1953125,-0.015625,-0.06451612903225806,0.203125,-0.0078125,-0.03225806451612903,0.2578125,0.046875,0.1935483870967742,0.1796875,-0.03125,-0.12903225806451613,0.1953125,-0.015625,-0.06451612903225806,0.2578125,0.046875,0.1935483870967742,0.2578125,0.046875,0.1935483870967742
529,PIH,5,0.890625,0.4765625,-2.830078125,0.4140625,0.5,0.0234375,0.05660377358490566,0.484375,0.0078125,0.018867924528301886,0.484375,0.0078125,0.018867924528301886,0.5546875,0.078125,0.18867924528301888,0.609375,0.1328125,0.32075471698113206,0.484375,0.0078125,0.018867924528301886,0.46875,-0.0078125,-0.018867924528301886
530,PIP,1,4.068359375,3.8359375,0.01953125,0.232421875,3.845703125,0.009765625,0.04201680672268908,3.845703125,0.009765625,0.04201680672268908,3.86328125,0.02734375,0.11764705882352941,3.876953125,0.041015625,0.17647058823529413,3.900390625,0.064453125,0.2773109243697479,3.87890625,0.04296875,0.18487394957983194,3.86328125,0.02734375,0.11764705882352941
531,PIP,2,3.06640625,2.943359375,0.3515625,0.123046875,2.98828125,0.044921875,0.36507936507936506,2.962890625,0.01953125,0.15873015873015872,2.978515625,0.03515625,0.2857142857142857,2.9765625,0.033203125,0.2698412698412698,2.982421875,0.0390625,0.31746031746031744,2.9609375,0.017578125,0.14285714285714285,2.9765625,0.033203125,0.2698412698412698
532,PIP,3,3.142578125,3.333984375,0.37890625,-0.19140625,3.3203125,-0.013671875,0.07142857142857142,3.333984375,0.0,-0.0,3.3125,-0.021484375,0.11224489795918367,3.333984375,0.0,-0.0,3.27734375,-0.056640625,0.29591836734693877,3.333984375,0.0,-0.0,3.333984375,0.0,-0.0
533,PIP,4,2.984375,3.19921875,-0.6875,-0.21484375,3.23046875,0.03125,-0.14545454545454545,3.2109375,0.01171875,-0.05454545454545454,3.1953125,-0.00390625,0.01818181818181818,3.251953125,0.052734375,-0.24545454545454545,3.2568359375,0.0576171875,-0.2681818181818182,3.2265625,0.02734375,-0.12727272727272726,3.2421875,0.04296875,-0.2
534,PIP,5,3.587890625,3.86328125,0.171875,-0.275390625,3.86328125,0.0,-0.0,3.83984375,-0.0234375,0.0851063829787234,3.86328125,0.0,-0.0,3.90234375,0.0390625,-0.14184397163120568,3.79296875,-0.0703125,0.2553191489361702,3.87109375,0.0078125,-0.028368794326241134,3.89453125,0.03125,-0.11347517730496454
535,PMD,1,3.57763671875,3.5869140625,-0.255859375,-0.00927734375,3.587890625,0.0009765625,-0.10526315789473684,3.58544921875,-0.00146484375,0.15789473684210525,3.5908203125,0.00390625,-0.42105263157894735,3.5908203125,0.00390625,-0.42105263157894735,3.34423828125,-0.24267578125,26.157894736842106,3.576171875,-0.0107421875,1.1578947368421053,3.6220703125,0.03515625,-3.789473684210526
536,PMD,2,2.29443359375,0.814453125,-0.51953125,1.47998046875,0.77734375,-0.037109375,-0.025074232926426923,0.82421875,0.009765625,0.006598482349059716,0.818359375,0.00390625,0.0026393929396238865,0.751953125,-0.0625,-0.04223028703398218,0.724609375,-0.08984375,-0.06070603761134939,0.8359375,0.021484375,0.014516661167931376,0.833984375,0.01953125,0.013196964698119432
537,PMD,3,3.16455078125,3.16552734375,0.255859375,-0.0009765625,3.19482421875,0.029296875,-30.0,3.1826171875,0.01708984375,-17.5,3.08251953125,-0.0830078125,85.0,3.07177734375,-0.09375,96.0,2.40576171875,-0.759765625,778.0,3.07080078125,-0.0947265625,97.0,3.1513671875,-0.01416015625,14.5
538,PMD,4,2.482421875,2.0419921875,0.0234375,0.4404296875,1.9990234375,-0.04296875,-0.0975609756097561,1.99462890625,-0.04736328125,-0.10753880266075388,1.96337890625,-0.07861328125,-0.17849223946784923,1.76904296875,-0.27294921875,-0.6197339246119734,1.63671875,-0.4052734375,-0.9201773835920177,1.94775390625,-0.09423828125,-0.2139689578713969,1.9638671875,-0.078125,-0.17738359201773837
539,PMD,5,3.5029296875,3.73046875,-0.146484375,-0.2275390625,3.69873046875,-0.03173828125,0.13948497854077252,3.71484375,-0.015625,0.06866952789699571,3.71240234375,-0.01806640625,0.07939914163090128,3.69677734375,-0.03369140625,0.148068669527897,2.4111328125,-1.3193359375,5.798283261802575,3.69677734375,-0.03369140625,0.148068669527897,3.71240234375,-0.01806640625,0.07939914163090128
540,PMI,1,2.568359375,2.462890625,-0.681640625,0.10546875,2.431640625,-0.03125,-0.2962962962962963,2.45703125,-0.005859375,-0.05555555555555555,2.462890625,0.0,0.0,2.427734375,-0.03515625,-0.3333333333333333,1.908203125,-0.5546875,-5.2592592592592595,2.46484375,0.001953125,0.018518518518518517,2.4609375,-0.001953125,-0.018518518518518517
541,PMI,2,2.83984375,2.580078125,-0.181640625,0.259765625,2.580078125,0.0,0.0,2.564453125,-0.015625,-0.06015037593984962,2.5546875,-0.025390625,-0.09774436090225563,2.591796875,0.01171875,0.045112781954887216,2.5546875,-0.025390625,-0.09774436090225563,2.548828125,-0.03125,-0.12030075187969924,2.5703125,-0.009765625,-0.03759398496240601
542,PMI,3,1.796875,1.57421875,-0.755859375,0.22265625,1.578125,0.00390625,0.017543859649122806,1.6015625,0.02734375,0.12280701754385964,1.58984375,0.015625,0.07017543859649122,1.64453125,0.0703125,0.3157894736842105,1.484375,-0.08984375,-0.40350877192982454,1.59375,0.01953125,0.08771929824561403,1.609375,0.03515625,0.15789473684210525
543,PMI,4,2.513671875,1.892578125,-1.06640625,0.62109375,1.90234375,0.009765625,0.015723270440251572,1.875,-0.017578125,-0.02830188679245283,1.861328125,-0.03125,-0.050314465408805034,1.833984375,-0.05859375,-0.09433962264150944,1.505859375,-0.38671875,-0.6226415094339622,1.861328125,-0.03125,-0.050314465408805034,1.87890625,-0.013671875,-0.0220125786163522
544,PMI,5,2.42578125,2.36328125,-0.224609375,0.0625,2.38671875,0.0234375,0.375,2.37109375,0.0078125,0.125,2.37109375,0.0078125,0.125,2.345703125,-0.017578125,-0.28125,2.3515625,-0.01171875,-0.1875,2.37109375,0.0078125,0.125,2.33984375,-0.0234375,-0.375
545,PND,1,6.48046875,7.2265625,2.96484375,-0.74609375,7.18359375,-0.04296875,0.05759162303664921,7.1875,-0.0390625,0.05235602094240838,7.1875,-0.0390625,0.05235602094240838,7.21875,-0.0078125,0.010471204188481676,7.31640625,0.08984375,-0.12041884816753927,7.1640625,-0.0625,0.08376963350785341,7.1953125,-0.03125,0.041884816753926704
546,PND,2,5.90625,6.8671875,1.1328125,-0.9609375,6.8828125,0.015625,-0.016260162601626018,6.94140625,0.07421875,-0.07723577235772358,6.8671875,0.0,-0.0,6.8671875,0.0,-0.0,6.671875,-0.1953125,0.2032520325203252,6.875,0.0078125,-0.008130081300813009,6.875,0.0078125,-0.008130081300813009
547,PND,3,5.36328125,6.140625,1.3671875,-0.77734375,6.22265625,0.08203125,-0.10552763819095477,6.15625,0.015625,-0.020100502512562814,6.19140625,0.05078125,-0.06532663316582915,6.22265625,0.08203125,-0.10552763819095477,5.6171875,-0.5234375,0.6733668341708543,6.265625,0.125,-0.16080402010050251,6.16015625,0.01953125,-0.02512562814070352
548,PND,4,7.95703125,8.00390625,5.703125,-0.046875,8.10546875,0.1015625,-2.1666666666666665,8.04296875,0.0390625,-0.8333333333333334,8.0078125,0.00390625,-0.08333333333333333,8.04296875,0.0390625,-0.8333333333333334,8.36328125,0.359375,-7.666666666666667,7.92578125,-0.078125,1.6666666666666667,8.0078125,0.00390625,-0.08333333333333333
549,PND,5,6.11328125,6.3203125,-1.05078125,-0.20703125,6.390625,0.0703125,-0.33962264150943394,6.390625,0.0703125,-0.33962264150943394,6.3828125,0.0625,-0.3018867924528302,6.3828125,0.0625,-0.3018867924528302,6.23828125,-0.08203125,0.39622641509433965,6.38671875,0.06640625,-0.32075471698113206,6.3515625,0.03125,-0.1509433962264151
550,PPI,1,5.1953125,4.84765625,0.98828125,0.34765625,4.8515625,0.00390625,0.011235955056179775,4.85546875,0.0078125,0.02247191011235955,4.8828125,0.03515625,0.10112359550561797,4.8515625,0.00390625,0.011235955056179775,4.8046875,-0.04296875,-0.12359550561797752,4.8984375,0.05078125,0.14606741573033707,4.87890625,0.03125,0.0898876404494382
551,PPI,2,5.015625,4.80859375,0.34375,0.20703125,4.77734375,-0.03125,-0.1509433962264151,4.8046875,-0.00390625,-0.018867924528301886,4.80859375,0.0,0.0,4.69921875,-0.109375,-0.5283018867924528,4.6171875,-0.19140625,-0.9245283018867925,4.77734375,-0.03125,-0.1509433962264151,4.77734375,-0.03125,-0.1509433962264151
552,PPI,3,4.755859375,4.677734375,-2.41015625,0.078125,4.6640625,-0.013671875,-0.175,4.69921875,0.021484375,0.275,4.6328125,-0.044921875,-0.575,4.634765625,-0.04296875,-0.55,4.65234375,-0.025390625,-0.325,4.705078125,0.02734375,0.35,4.6328125,-0.044921875,-0.575
553,PPI,4,4.65625,4.734375,-0.4765625,-0.078125,4.734375,0.0,-0.0,4.73046875,-0.00390625,0.05,4.69140625,-0.04296875,0.55,4.73046875,-0.00390625,0.05,4.71875,-0.015625,0.2,4.73046875,-0.00390625,0.05,4.72265625,-0.01171875,0.15
554,PPI,5,4.919921875,4.70703125,1.224609375,0.212890625,4.73828125,0.03125,0.14678899082568808,4.66796875,-0.0390625,-0.1834862385321101,4.7109375,0.00390625,0.01834862385321101,4.68359375,-0.0234375,-0.11009174311926606,4.599609375,-0.107421875,-0.5045871559633027,4.69921875,-0.0078125,-0.03669724770642202,4.74609375,0.0390625,0.1834862385321101
555,PRN,1,3.23828125,2.6484375,-2.1171875,0.58984375,2.640625,-0.0078125,-0.013245033112582781,2.671875,0.0234375,0.039735099337748346,2.6875,0.0390625,0.06622516556291391,2.671875,0.0234375,0.039735099337748346,1.5625,-1.0859375,-1.8410596026490067,2.6484375,0.0,0.0,2.65625,0.0078125,0.013245033112582781
556,PRN,2,2.9609375,2.90625,-2.494140625,0.0546875,2.875,-0.03125,-0.5714285714285714,2.8828125,-0.0234375,-0.42857142857142855,2.8984375,-0.0078125,-0.14285714285714285,2.90625,0.0,0.0,1.84375,-1.0625,-19.428571428571427,2.8984375,-0.0078125,-0.14285714285714285,2.8984375,-0.0078125,-0.14285714285714285
557,PRN,3,3.5078125,1.359375,-1.3828125,2.1484375,1.375,0.015625,0.007272727272727273,1.328125,-0.03125,-0.014545454545454545,1.34375,-0.015625,-0.007272727272727273,1.359375,0.0,0.0,1.125,-0.234375,-0.10909090909090909,1.34375,-0.015625,-0.007272727272727273,1.34375,-0.015625,-0.007272727272727273
558,PRN,4,3.12109375,2.296875,-1.66015625,0.82421875,2.3125,0.015625,0.018957345971563982,2.2890625,-0.0078125,-0.009478672985781991,2.3046875,0.0078125,0.009478672985781991,2.3203125,0.0234375,0.02843601895734597,1.296875,-1.0,-1.2132701421800949,2.2890625,-0.0078125,-0.009478672985781991,2.3125,0.015625,0.018957345971563982
559,PRN,5,3.5,3.66015625,-2.345703125,-0.16015625,3.66015625,0.0,-0.0,3.62890625,-0.03125,0.1951219512195122,3.66015625,0.0,-0.0,3.640625,-0.01953125,0.12195121951219512,3.53125,-0.12890625,0.8048780487804879,3.6640625,0.00390625,-0.024390243902439025,3.69140625,0.03125,-0.1951219512195122
560,PSA,1,3.90625,3.67578125,0.9765625,0.23046875,3.67578125,0.0,0.0,3.70703125,0.03125,0.13559322033898305,3.71484375,0.0390625,0.1694915254237288,3.73828125,0.0625,0.2711864406779661,3.69921875,0.0234375,0.1016949152542373,3.75,0.07421875,0.3220338983050847,3.71484375,0.0390625,0.1694915254237288
561,PSA,2,3.69140625,3.421875,1.40625,0.26953125,3.4140625,-0.0078125,-0.028985507246376812,3.35546875,-0.06640625,-0.2463768115942029,3.40234375,-0.01953125,-0.07246376811594203,3.45703125,0.03515625,0.13043478260869565,3.4375,0.015625,0.057971014492753624,3.41015625,-0.01171875,-0.043478260869565216,3.38671875,-0.03515625,-0.13043478260869565
562,PSA,3,3.71875,3.6953125,-0.986328125,0.0234375,3.6953125,0.0,0.0,3.6328125,-0.0625,-2.6666666666666665,3.7109375,0.015625,0.6666666666666666,3.6953125,0.0,0.0,3.53515625,-0.16015625,-6.833333333333333,3.7109375,0.015625,0.6666666666666666,3.6953125,0.0,0.0
563,PSA,4,3.3046875,3.234375,1.5234375,0.0703125,3.203125,-0.03125,-0.4444444444444444,3.171875,-0.0625,-0.8888888888888888,3.2265625,-0.0078125,-0.1111111111111111,3.1953125,-0.0390625,-0.5555555555555556,3.1640625,-0.0703125,-1.0,3.203125,-0.03125,-0.4444444444444444,3.25,0.015625,0.2222222222222222
564,PSA,5,3.736328125,3.19140625,0.34765625,0.544921875,3.17578125,-0.015625,-0.02867383512544803,3.17578125,-0.015625,-0.02867383512544803,3.171875,-0.01953125,-0.035842293906810034,3.19140625,0.0,0.0,3.3828125,0.19140625,0.35125448028673834,3.19140625,0.0,0.0,3.19140625,0.0,0.0
565,PTH,1,4.568359375,4.36328125,2.10546875,0.205078125,4.384765625,0.021484375,0.10476190476190476,4.380859375,0.017578125,0.08571428571428572,4.376953125,0.013671875,0.06666666666666667,4.3828125,0.01953125,0.09523809523809523,4.359375,-0.00390625,-0.01904761904761905,4.3828125,0.01953125,0.09523809523809523,4.375,0.01171875,0.05714285714285714
566,PTH,2,4.79296875,4.626953125,1.912109375,0.166015625,4.62890625,0.001953125,0.011764705882352941,4.625,-0.001953125,-0.011764705882352941,4.595703125,-0.03125,-0.18823529411764706,4.625,-0.001953125,-0.011764705882352941,4.62890625,0.001953125,0.011764705882352941,4.59765625,-0.029296875,-0.17647058823529413,4.568359375,-0.05859375,-0.35294117647058826
567,PTH,3,4.501953125,4.298828125,2.119140625,0.203125,4.30859375,0.009765625,0.04807692307692308,4.33984375,0.041015625,0.20192307692307693,4.306640625,0.0078125,0.038461538461538464,4.337890625,0.0390625,0.19230769230769232,4.43359375,0.134765625,0.6634615384615384,4.30859375,0.009765625,0.04807692307692308,4.306640625,0.0078125,0.038461538461538464
568,PTH,4,4.33203125,4.1640625,0.05078125,0.16796875,4.18359375,0.01953125,0.11627906976744186,4.1484375,-0.015625,-0.09302325581395349,4.162109375,-0.001953125,-0.011627906976744186,4.203125,0.0390625,0.23255813953488372,4.28515625,0.12109375,0.7209302325581395,4.166015625,0.001953125,0.011627906976744186,4.16015625,-0.00390625,-0.023255813953488372
569,PTH,5,4.484375,4.615234375,1.6015625,-0.130859375,4.591796875,-0.0234375,0.1791044776119403,4.583984375,-0.03125,0.23880597014925373,4.623046875,0.0078125,-0.05970149253731343,4.61328125,-0.001953125,0.014925373134328358,4.693359375,0.078125,-0.5970149253731343,4.58984375,-0.025390625,0.19402985074626866,4.560546875,-0.0546875,0.417910447761194
570,PTSD,1,0.42578125,-0.125,-0.70703125,0.55078125,-0.125,0.0,0.0,-0.12890625,-0.00390625,-0.0070921985815602835,-0.125,0.0,0.0,-0.125,0.0,0.0,-0.05078125,0.07421875,0.1347517730496454,-0.125,0.0,0.0,-0.126953125,-0.001953125,-0.0035460992907801418
571,PTSD,2,0.427734375,-0.2265625,-0.8115234375,0.654296875,-0.2265625,0.0,0.0,-0.2265625,0.0,0.0,-0.2265625,0.0,0.0,-0.2265625,0.0,0.0,-0.12890625,0.09765625,0.14925373134328357,-0.2265625,0.0,0.0,-0.2265625,0.0,0.0
572,PTSD,3,0.40234375,0.05078125,-0.47265625,0.3515625,0.07421875,0.0234375,0.06666666666666667,0.07421875,0.0234375,0.06666666666666667,0.05078125,0.0,0.0,0.046875,-0.00390625,-0.011111111111111112,0.1015625,0.05078125,0.14444444444444443,0.078125,0.02734375,0.07777777777777778,0.05078125,0.0,0.0
573,PTSD,4,0.404296875,-0.076171875,-0.552734375,0.48046875,-0.07421875,0.001953125,0.0040650406504065045,-0.07421875,0.001953125,0.0040650406504065045,-0.048828125,0.02734375,0.056910569105691054,-0.07421875,0.001953125,0.0040650406504065045,-0.05078125,0.025390625,0.052845528455284556,-0.076171875,0.0,0.0,-0.076171875,0.0,0.0
574,PTSD,5,0.50390625,0.0,-0.732421875,0.50390625,-0.02734375,-0.02734375,-0.05426356589147287,-0.025390625,-0.025390625,-0.050387596899224806,-0.025390625,-0.025390625,-0.050387596899224806,-0.048828125,-0.048828125,-0.09689922480620156,0.0,0.0,0.0,-0.025390625,-0.025390625,-0.050387596899224806,-0.025390625,-0.025390625,-0.050387596899224806
575,PVC,1,3.12890625,2.833984375,-2.09375,0.294921875,2.873046875,0.0390625,0.13245033112582782,2.923828125,0.08984375,0.304635761589404,2.8359375,0.001953125,0.006622516556291391,2.853515625,0.01953125,0.06622516556291391,2.984375,0.150390625,0.5099337748344371,2.822265625,-0.01171875,-0.039735099337748346,2.8515625,0.017578125,0.059602649006622516
576,PVC,2,2.62109375,2.6953125,1.26953125,-0.07421875,2.66796875,-0.02734375,0.3684210526315789,2.70703125,0.01171875,-0.15789473684210525,2.7109375,0.015625,-0.21052631578947367,2.69140625,-0.00390625,0.05263157894736842,2.68359375,-0.01171875,0.15789473684210525,2.67578125,-0.01953125,0.2631578947368421,2.6953125,0.0,-0.0
577,PVC,3,2.73046875,2.72265625,-0.44921875,0.0078125,2.72265625,0.0,0.0,2.75390625,0.03125,4.0,2.73828125,0.015625,2.0,2.7265625,0.00390625,0.5,2.5625,-0.16015625,-20.5,2.72265625,0.0,0.0,2.73828125,0.015625,2.0
578,PVC,4,3.01171875,2.9140625,-0.2578125,0.09765625,2.90625,-0.0078125,-0.08,2.955078125,0.041015625,0.42,2.9140625,0.0,0.0,2.912109375,-0.001953125,-0.02,2.71875,-0.1953125,-2.0,2.931640625,0.017578125,0.18,2.9140625,0.0,0.0
579,PVC,5,3.150390625,3.142578125,2.48046875,0.0078125,3.109375,-0.033203125,-4.25,3.150390625,0.0078125,1.0,3.140625,-0.001953125,-0.25,3.109375,-0.033203125,-4.25,3.09375,-0.048828125,-6.25,3.125,-0.017578125,-2.25,3.125,-0.017578125,-2.25
580,RAP,1,5.0791015625,5.05859375,1.44140625,0.0205078125,5.15625,0.09765625,4.761904761904762,5.125,0.06640625,3.238095238095238,5.15625,0.09765625,4.761904761904762,5.15625,0.09765625,4.761904761904762,5.181640625,0.123046875,6.0,5.12109375,0.0625,3.0476190476190474,5.12109375,0.0625,3.0476190476190474
581,RAP,2,4.6953125,4.0390625,-1.1875,0.65625,4.06640625,0.02734375,0.041666666666666664,4.04296875,0.00390625,0.005952380952380952,4.09765625,0.05859375,0.08928571428571429,4.0703125,0.03125,0.047619047619047616,3.890625,-0.1484375,-0.2261904761904762,4.06640625,0.02734375,0.041666666666666664,4.03515625,-0.00390625,-0.005952380952380952
582,RAP,3,4.966796875,4.509765625,-1.0390625,0.45703125,4.541015625,0.03125,0.06837606837606838,4.478515625,-0.03125,-0.06837606837606838,4.466796875,-0.04296875,-0.09401709401709402,4.541015625,0.03125,0.06837606837606838,4.607421875,0.09765625,0.21367521367521367,4.51171875,0.001953125,0.004273504273504274,4.466796875,-0.04296875,-0.09401709401709402
583,RAP,4,5.51171875,4.78125,1.59765625,0.73046875,4.84375,0.0625,0.0855614973262032,4.875,0.09375,0.12834224598930483,4.8125,0.03125,0.0427807486631016,4.84375,0.0625,0.0855614973262032,4.9453125,0.1640625,0.22459893048128343,4.77734375,-0.00390625,-0.0053475935828877,4.8125,0.03125,0.0427807486631016
584,RAP,5,5.1953125,3.83984375,-0.1484375,1.35546875,3.87890625,0.0390625,0.02881844380403458,3.90625,0.06640625,0.04899135446685879,3.875,0.03515625,0.025936599423631124,3.91796875,0.078125,0.05763688760806916,3.9453125,0.10546875,0.07780979827089338,3.90625,0.06640625,0.04899135446685879,3.90625,0.06640625,0.04899135446685879
585,RBC,1,1.453125,1.4296875,-0.37109375,0.0234375,1.4296875,0.0,0.0,1.42578125,-0.00390625,-0.16666666666666666,1.43359375,0.00390625,0.16666666666666666,1.42578125,-0.00390625,-0.16666666666666666,1.44921875,0.01953125,0.8333333333333334,1.41796875,-0.01171875,-0.5,1.4140625,-0.015625,-0.6666666666666666
586,RBC,2,1.3671875,1.3671875,0.01171875,0.0,1.36328125,-0.00390625,nan,1.33984375,-0.02734375,nan,1.3828125,0.015625,nan,1.38671875,0.01953125,nan,1.33984375,-0.02734375,nan,1.3671875,0.0,nan,1.3828125,0.015625,nan
587,RBC,3,1.765625,1.828125,-0.416015625,-0.0625,1.83984375,0.01171875,-0.1875,1.83984375,0.01171875,-0.1875,1.828125,0.0,-0.0,1.83984375,0.01171875,-0.1875,1.953125,0.125,-2.0,1.82421875,-0.00390625,0.0625,1.85546875,0.02734375,-0.4375
588,RBC,4,1.56640625,1.41796875,-0.37890625,0.1484375,1.40234375,-0.015625,-0.10526315789473684,1.421875,0.00390625,0.02631578947368421,1.41796875,0.0,0.0,1.42578125,0.0078125,0.05263157894736842,1.4453125,0.02734375,0.18421052631578946,1.39453125,-0.0234375,-0.15789473684210525,1.39453125,-0.0234375,-0.15789473684210525
589,RBC,5,1.6015625,1.5625,-0.171875,0.0390625,1.5625,0.0,0.0,1.58203125,0.01953125,0.5,1.546875,-0.015625,-0.4,1.5625,0.0,0.0,1.58984375,0.02734375,0.7,1.5625,0.0,0.0,1.546875,-0.015625,-0.4
590,RCA,1,0.9609375,1.015625,-0.041015625,-0.0546875,1.0390625,0.0234375,-0.42857142857142855,1.03125,0.015625,-0.2857142857142857,1.0078125,-0.0078125,0.14285714285714285,1.0390625,0.0234375,-0.42857142857142855,1.0546875,0.0390625,-0.7142857142857143,0.96875,-0.046875,0.8571428571428571,1.015625,0.0,-0.0
591,RCA,2,1.390625,1.23828125,0.34765625,0.15234375,1.25390625,0.015625,0.10256410256410256,1.19140625,-0.046875,-0.3076923076923077,1.23828125,0.0,0.0,1.2421875,0.00390625,0.02564102564102564,1.37890625,0.140625,0.9230769230769231,1.1640625,-0.07421875,-0.48717948717948717,1.23828125,0.0,0.0
592,RCA,3,1.68359375,1.4609375,-1.28125,0.22265625,1.4375,-0.0234375,-0.10526315789473684,1.46875,0.0078125,0.03508771929824561,1.48046875,0.01953125,0.08771929824561403,1.52734375,0.06640625,0.2982456140350877,1.73046875,0.26953125,1.2105263157894737,1.44140625,-0.01953125,-0.08771929824561403,1.4765625,0.015625,0.07017543859649122
593,RCA,4,1.990234375,1.3984375,-3.2294921875,0.591796875,1.41015625,0.01171875,0.019801980198019802,1.38671875,-0.01171875,-0.019801980198019802,1.40234375,0.00390625,0.006600660066006601,1.47265625,0.07421875,0.1254125412541254,1.671875,0.2734375,0.46204620462046203,1.3984375,0.0,0.0,1.3984375,0.0,0.0
594,RCA,5,1.7421875,1.50390625,-0.388671875,0.23828125,1.48046875,-0.0234375,-0.09836065573770492,1.51953125,0.015625,0.06557377049180328,1.46484375,-0.0390625,-0.16393442622950818,1.56640625,0.0625,0.26229508196721313,1.6484375,0.14453125,0.6065573770491803,1.4921875,-0.01171875,-0.04918032786885246,1.48046875,-0.0234375,-0.09836065573770492
595,ROS,1,5.125,5.3046875,1.583984375,-0.1796875,5.337890625,0.033203125,-0.18478260869565216,5.37109375,0.06640625,-0.3695652173913043,5.33203125,0.02734375,-0.15217391304347827,5.3671875,0.0625,-0.34782608695652173,5.384765625,0.080078125,-0.44565217391304346,5.3984375,0.09375,-0.5217391304347826,5.3671875,0.0625,-0.34782608695652173
596,ROS,2,5.447265625,5.3046875,3.18359375,0.142578125,5.27734375,-0.02734375,-0.1917808219178082,5.31640625,0.01171875,0.0821917808219178,5.28125,-0.0234375,-0.1643835616438356,5.31640625,0.01171875,0.0821917808219178,5.37890625,0.07421875,0.5205479452054794,5.3203125,0.015625,0.1095890410958904,5.34765625,0.04296875,0.3013698630136986
597,ROS,3,5.39453125,5.10546875,-1.6796875,0.2890625,5.12890625,0.0234375,0.08108108108108109,5.1640625,0.05859375,0.20270270270270271,5.16015625,0.0546875,0.1891891891891892,5.1640625,0.05859375,0.20270270270270271,5.16015625,0.0546875,0.1891891891891892,5.10546875,0.0,0.0,5.1640625,0.05859375,0.20270270270270271
598,ROS,4,5.3125,4.69921875,-1.28125,0.61328125,4.59765625,-0.1015625,-0.16560509554140126,4.65234375,-0.046875,-0.07643312101910828,4.68359375,-0.015625,-0.025477707006369428,4.74609375,0.046875,0.07643312101910828,5.1328125,0.43359375,0.7070063694267515,4.609375,-0.08984375,-0.1464968152866242,4.63671875,-0.0625,-0.10191082802547771
599,ROS,5,5.87890625,5.81640625,2.98046875,0.0625,5.87890625,0.0625,1.0,5.85546875,0.0390625,0.625,5.75390625,-0.0625,-1.0,5.8359375,0.01953125,0.3125,5.80859375,-0.0078125,-0.125,5.84765625,0.03125,0.5,5.81640625,0.0,0.0
